Path;Label;Group
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7404_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7408_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7401_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7406_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7405_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7410_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7403_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7408_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7404_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7407_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7401_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7408_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7404_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7410_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7405_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7403_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7409_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7403_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7409_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7407_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7405_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7405_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7401_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7407_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7410_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7409_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7404_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7409_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7408_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7407_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7402_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7406_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7401_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7401-10/7402_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7256_4_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7254_3_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7256_3_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7260_4_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7257_1_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7250_4_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7254_1_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7252_2_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7257_2_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7252_3_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7256_2_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7251_1_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7259_1_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7252_1_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7250_3_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7256_1_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7251_4_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7250_1_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7255_4_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7254_4_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7251_2_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7260_2_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7260_1_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7255_1_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7259_4_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7252_4_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7251_3_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7250_2_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7257_3_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7259_2_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7259_3_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7257_4_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7254_2_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7255_2_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7260_3_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7250-60/7255_3_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7268_2_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7267_2_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7267_3_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7266_1_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7270_1_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7267_4_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7263_2_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7270_2_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7269_1_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7268_3_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7263_3_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7270_3_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7263_4_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7265_1_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7266_2_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7267_1_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7269_2_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7268_1_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7266_3_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7263_1_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7269_3_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7265_3_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7265_2_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7270_4_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7268_4_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7269_4_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7266_4_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7263-70/7265_4_{X-19}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7377_7_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7371_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7375_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7371_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7375_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7380_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7373_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7372_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7380_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7380_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7372_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7373_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7377_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7380_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7377_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7372_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7377_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7373_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7371_2_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7375_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7371_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7375_4_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7373_3_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/pin/7371-80/7372_1_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6442-50/6450_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6442-50/6447_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6442-50/6444_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6442-50/6448_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6442-50/6449_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6442-50/6442_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6423/6423_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/8461-70/8466_{II-16}.JPG;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/8461-70/8467_{II-16}.JPG;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/8461-70/8465_{II-16}.JPG;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/8461-70/8464_{II-16}.JPG;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/8461-70/8468_{II-16}.JPG;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/8461-70/8470_{II-16}.JPG;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/8461-70/8461_{II-16}.JPG;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/8461-70/8463_{II-16}.JPG;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6401-10/6401_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6401-10/6402_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6401-10/6410_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6401-10/6404_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6401-10/6406_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6401-10/6403_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6401-10/6408_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6401-10/6407_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6401-10/6409_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6418_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6416_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6413_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6420_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6411_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6419_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6417_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6415_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6414_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/6411-20/6412_{Х-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7381-90/7382_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7381-90/7390_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7381-90/7389_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7381-90/7384_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7381-90/7387_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7381-90/7385_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7381-90/7381_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7381-90/7388_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7381-90/7386_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/432/432_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7349_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7351_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7359_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7356_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7354_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7357_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7348_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7355_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7352_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7360_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7348-60/7353_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7298_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7294_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7292_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7293_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7297_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7300_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7299_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7291_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7295_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7291-7300/7296_{X-19}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/442-448/442_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/442-448/448_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/442-448/445_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/442-448/446_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7361-69/7362_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7361-69/7366_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7361-69/7364_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7361-69/7368_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7361-69/7363_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7361-69/7361_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7361-69/7369_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7361-69/7365_{II-20}.jpg;1;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/403-410/405_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/403-410/410_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/403-410/403_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/403-410/407_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/416-418/416_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/416-418/418_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/430/430_{Х-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7401-10/7407_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7401-10/7402_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7401-10/7409_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7401-10/7404_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7401-10/7410_{II-20}.jpg;0;valid
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccoides/table/7401-10/7406_{II-20}.jpg;0;valid
